customer_id,registration_date,customer_segment,acquisition_channel,total_orders,total_spent,last_order_date
C012924,2024-08-05,Returning,Direct,0.0,0.0,
C012925,2024-10-08,New,Referral,0.0,0.0,
C012926,2025-09-28,Returning,Email Marketing,0.0,0.0,
C012927,2024-12-23,Returning,Referral,2.0,1283.14,2023-06-29
C012928,2024-06-03,Returning,Paid Search,0.0,0.0,
C012929,2025-06-06,VIP,Direct,0.0,0.0,
C012930,2025-05-25,New,Direct,0.0,0.0,
C012931,2025-02-06,New,Referral,0.0,0.0,
C012932,2023-01-02,VIP,Social Media,30.0,15633.93,2025-09-21
C012933,2024-02-04,Returning,Social Media,1.0,212.26,2023-05-08
C012934,2024-02-02,New,Email Marketing,2.0,400.64,2025-07-17
C012935,2025-06-09,New,Referral,0.0,0.0,
C012936,2025-04-21,Returning,Organic Search,0.0,0.0,
C012937,2023-04-21,New,Email Marketing,15.0,12065.66,2025-08-27
C012938,2025-09-07,Returning,Email Marketing,0.0,0.0,
C012939,2024-03-12,Returning,Email Marketing,3.0,1586.38,2025-04-23
C012940,2024-06-03,Returning,Referral,2.0,1493.62,2023-10-02
C012941,2025-03-07,New,Email Marketing,0.0,0.0,
C012942,2024-05-19,Returning,Paid Search,2.0,1224.86,2025-09-25
C012943,2024-03-27,New,Organic Search,5.0,2049.81,2025-04-11
C012944,2023-06-22,VIP,Social Media,9.0,6492.44,2025-08-27
C012945,2025-09-15,New,Organic Search,0.0,0.0,
C012946,2024-10-23,Returning,Organic Search,0.0,0.0,
C012947,2023-11-22,New,Email Marketing,5.0,1962.91,2025-09-19
C012948,2023-12-25,Returning,Email Marketing,4.0,4003.99,2025-09-15
C012949,2025-09-26,Returning,Direct,0.0,0.0,
C012950,2025-02-08,Returning,Social Media,0.0,0.0,
C012951,2024-08-08,New,Email Marketing,4.0,2539.41,2025-06-06
C012952,2025-03-28,New,Referral,0.0,0.0,
C012953,2024-05-29,Returning,Organic Search,2.0,934.59,2025-03-04
C012954,2025-08-27,Returning,Organic Search,0.0,0.0,
C012955,2025-02-27,New,Direct,0.0,0.0,
C012956,2024-12-22,Returning,Referral,0.0,0.0,
C012957,2025-08-25,New,Social Media,0.0,0.0,
C012958,2024-02-04,Returning,Referral,2.0,777.49,2024-05-03
C012959,2025-01-27,Returning,Paid Search,0.0,0.0,
C012960,2025-08-01,New,Paid Search,0.0,0.0,
C012961,2025-01-16,VIP,Referral,0.0,0.0,
C012962,2025-03-11,New,Referral,0.0,0.0,
C012963,2024-11-17,Returning,Email Marketing,0.0,0.0,
C012964,2025-05-02,Returning,Referral,0.0,0.0,
C012965,2024-12-21,Returning,Social Media,0.0,0.0,
C012966,2023-05-19,New,Social Media,15.0,8825.33,2025-08-03
C012967,2025-02-22,Returning,Direct,1.0,211.93,2024-09-24
C012968,2025-02-08,New,Social Media,0.0,0.0,
C012969,2025-01-09,Returning,Direct,0.0,0.0,
C012970,2025-03-21,New,Paid Search,0.0,0.0,
C012971,2024-01-29,New,Direct,1.0,317.83,2024-12-07
C012972,2024-03-10,Returning,Social Media,0.0,0.0,
C012973,2025-08-23,New,Paid Search,0.0,0.0,
C012974,2025-03-13,New,Paid Search,1.0,906.84,2024-04-22
C012975,2024-05-30,New,Social Media,0.0,0.0,
C012976,2023-04-08,Returning,Paid Search,19.0,16057.27,2025-07-10
C012977,2025-06-21,Returning,Referral,0.0,0.0,
C012978,2025-07-01,New,Social Media,0.0,0.0,
C012979,2023-06-08,New,Paid Search,14.0,8558.98,2025-05-30
C012980,2025-01-06,Returning,Paid Search,0.0,0.0,
C012981,2023-01-02,New,Email Marketing,30.0,21514.54,2025-09-11
C012982,2024-08-06,New,Paid Search,1.0,2973.92,2025-04-20
C012983,2025-09-15,Returning,Email Marketing,0.0,0.0,
C012984,2025-03-07,VIP,Referral,0.0,0.0,
C012985,2023-04-28,New,Social Media,9.0,14065.1,2025-09-28
C012986,2025-08-19,VIP,Referral,0.0,0.0,
C012987,2023-01-02,VIP,Social Media,29.0,18221.74,2025-06-23
C012988,2023-05-25,New,Email Marketing,6.0,3750.03,2023-10-17
C012989,2025-05-01,Returning,Social Media,1.0,214.23,2025-08-22
C012990,2023-01-02,Returning,Social Media,35.0,37770.59,2025-08-18
C012991,2025-08-27,Returning,Paid Search,0.0,0.0,
C012992,2023-09-07,New,Direct,9.0,4403.6,2025-03-18
C012993,2025-01-18,Returning,Email Marketing,0.0,0.0,
C012994,2025-05-26,New,Referral,1.0,101.87,2022-03-18
C012995,2025-03-09,New,Email Marketing,1.0,3779.19,2022-02-08
C012996,2023-01-02,New,Paid Search,23.0,17234.98,2025-09-27
C012997,2025-01-05,VIP,Email Marketing,0.0,0.0,
C012998,2023-07-13,Returning,Direct,10.0,6108.94,2025-08-27
C012999,2025-02-25,VIP,Referral,0.0,0.0,
C013000,2025-03-11,Returning,Direct,0.0,0.0,
C013001,2025-05-16,Returning,Social Media,0.0,0.0,
C013002,2025-03-21,Returning,Referral,0.0,0.0,
C013003,2024-02-02,New,Social Media,2.0,1027.21,2025-09-20
C013004,2025-07-08,Returning,Social Media,0.0,0.0,
C013005,2025-06-02,New,Social Media,0.0,0.0,
C013006,2024-05-23,VIP,Organic Search,6.0,4645.62,2024-12-12
C013007,2024-12-12,Returning,Social Media,1.0,145.2,2022-06-10
C013008,2025-08-13,Returning,Referral,0.0,0.0,
C013009,2023-01-02,New,Organic Search,28.0,17420.31,2025-07-05
C013010,2023-01-02,New,Direct,19.0,11465.11,2025-06-24
C013011,2024-09-22,New,Referral,1.0,188.06,2024-04-09
C013012,2023-07-24,VIP,Paid Search,6.0,1745.53,2024-02-20
C013013,2025-08-29,New,Paid Search,0.0,0.0,
C013014,2025-08-18,New,Organic Search,1.0,454.11,2022-02-13
C013015,2023-09-03,VIP,Direct,3.0,5078.57,2022-10-09
C013016,2025-02-05,Returning,Direct,0.0,0.0,
C013017,2024-04-10,VIP,Paid Search,2.0,372.32,2025-01-29
C013018,2025-04-30,New,Email Marketing,1.0,128.16,2025-06-04
C013019,2024-11-12,New,Social Media,0.0,0.0,
C013020,2024-10-07,New,Email Marketing,3.0,2017.64,2024-07-09
C013021,2025-01-29,New,Email Marketing,0.0,0.0,
C013022,2024-07-09,New,Social Media,2.0,354.53,2024-12-15
C013023,2025-09-28,New,Email Marketing,0.0,0.0,
C013024,2023-03-25,VIP,Organic Search,18.0,14062.73,2025-08-09
C013025,2025-02-13,VIP,Email Marketing,0.0,0.0,
C013026,2025-02-18,New,Direct,1.0,733.14,2024-10-17
C013027,2025-03-07,Returning,Referral,1.0,1319.73,2022-06-12
C013028,2024-08-11,Returning,Direct,2.0,4281.93,2024-06-16
C013029,2024-02-15,Returning,Social Media,3.0,1867.54,2024-11-21
C013030,2025-01-26,VIP,Social Media,0.0,0.0,
C013031,2024-12-28,Returning,Direct,1.0,483.89,2025-02-27
C013032,2025-07-07,VIP,Social Media,0.0,0.0,
C013033,2025-06-22,Returning,Direct,0.0,0.0,
C013034,2025-08-03,New,Paid Search,0.0,0.0,
C013035,2023-09-26,New,Organic Search,5.0,2296.7,2025-09-12
C013036,2024-09-25,Returning,Referral,1.0,124.41,2025-02-12
C013037,2023-01-02,VIP,Referral,23.0,19820.18,2025-09-09
C013038,2024-08-14,Returning,Organic Search,0.0,0.0,
C013039,2025-05-05,Returning,Referral,0.0,0.0,
C013040,2024-09-02,New,Referral,2.0,1081.0,2025-08-22
C013041,2025-03-05,Returning,Social Media,0.0,0.0,
C013042,2023-09-09,New,Direct,6.0,4068.4,2025-06-19
C013043,2025-02-07,Returning,Direct,0.0,0.0,
C013044,2025-06-15,New,Email Marketing,0.0,0.0,
C013045,2025-05-08,VIP,Social Media,0.0,0.0,
C013046,2025-07-18,Returning,Social Media,0.0,0.0,
C013047,2023-01-07,Returning,Social Media,37.0,23424.97,2025-07-26
C013048,2023-01-02,Returning,Email Marketing,30.0,20517.6,2025-06-16
C013049,2024-07-22,New,Social Media,1.0,1154.65,2025-01-07
C013050,2023-01-02,Returning,Social Media,17.0,8606.79,2025-08-21
C013051,2025-02-15,Returning,Direct,1.0,198.65,2024-02-19
C013052,2023-09-13,Returning,Email Marketing,6.0,1090.76,2025-07-05
C013053,2025-05-20,Returning,Paid Search,0.0,0.0,
C013054,2025-06-29,Returning,Paid Search,0.0,0.0,
C013055,2025-09-16,Returning,Referral,0.0,0.0,
C013056,2025-07-23,Returning,Organic Search,0.0,0.0,
C013057,2024-08-19,Returning,Social Media,1.0,1584.81,2022-10-10
C013058,2024-04-13,New,Social Media,2.0,2370.06,2024-10-13
C013059,2025-06-14,Returning,Social Media,0.0,0.0,
C013060,2024-08-29,New,Paid Search,1.0,842.91,2022-04-30
C013061,2023-05-25,Returning,Social Media,10.0,10389.63,2024-11-18
C013062,2024-10-18,New,Email Marketing,0.0,0.0,
C013063,2024-03-05,Returning,Paid Search,1.0,2969.9,2022-07-18
C013064,2023-01-02,Returning,Paid Search,24.0,23360.01,2025-08-13
C013065,2025-04-09,Returning,Social Media,0.0,0.0,
C013066,2023-02-15,Returning,Referral,25.0,24779.73,2025-09-21
C013067,2024-04-21,New,Direct,2.0,1988.68,2025-08-07
C013068,2025-07-08,New,Social Media,0.0,0.0,
C013069,2024-11-25,Returning,Social Media,2.0,524.23,2025-07-14
C013070,2025-02-15,Returning,Email Marketing,1.0,236.75,2024-11-16
C013071,2025-07-19,Returning,Referral,0.0,0.0,
C013072,2023-01-02,VIP,Referral,29.0,21437.23,2025-07-13
C013073,2025-08-31,Returning,Direct,0.0,0.0,
C013074,2023-01-02,New,Direct,20.0,17178.82,2025-06-06
C013075,2025-07-10,Returning,Direct,0.0,0.0,
C013076,2025-08-02,Returning,Referral,0.0,0.0,
C013077,2024-07-11,Returning,Direct,2.0,2318.67,2024-12-05
C013078,2023-09-21,Returning,Social Media,7.0,3667.88,2025-05-07
C013079,2025-01-26,New,Organic Search,0.0,0.0,
C013080,2025-07-07,New,Email Marketing,0.0,0.0,
C013081,2023-05-10,Returning,Referral,8.0,6638.85,2024-08-08
C013082,2025-07-19,New,Referral,0.0,0.0,
C013083,2025-08-28,Returning,Paid Search,0.0,0.0,
C013084,2025-08-16,New,Referral,0.0,0.0,
C013085,2024-04-01,Returning,Paid Search,3.0,566.59,2024-08-20
C013086,2025-06-01,New,Social Media,0.0,0.0,
C013087,2024-09-13,New,Email Marketing,0.0,0.0,
C013088,2025-02-06,Returning,Social Media,1.0,175.0,2022-03-10
C013089,2025-02-21,New,Organic Search,0.0,0.0,
C013090,2025-09-04,New,Social Media,0.0,0.0,
C013091,2025-08-06,Returning,Direct,0.0,0.0,
C013092,2025-07-11,Returning,Email Marketing,0.0,0.0,
C013093,2023-01-02,New,Email Marketing,35.0,24867.49,2025-09-11
C013094,2025-05-20,Returning,Organic Search,0.0,0.0,
C013095,2024-10-23,Returning,Direct,1.0,1960.41,2022-07-12
C013096,2025-02-20,New,Organic Search,1.0,883.62,2022-05-23
C013097,2024-06-19,Returning,Paid Search,2.0,618.24,2022-10-23
C013098,2025-06-09,New,Organic Search,0.0,0.0,
C013099,2025-07-23,Returning,Direct,0.0,0.0,
C013100,2025-04-04,New,Paid Search,0.0,0.0,
C013101,2025-02-03,VIP,Referral,1.0,163.24,2024-12-08
C013102,2025-02-15,VIP,Direct,0.0,0.0,
C013103,2025-06-14,New,Direct,0.0,0.0,
C013104,2024-06-23,New,Organic Search,1.0,602.04,2025-02-12
C013105,2024-10-15,New,Organic Search,1.0,1748.2,2022-03-17
C013106,2025-08-19,New,Paid Search,0.0,0.0,
C013107,2023-09-06,Returning,Referral,6.0,1561.98,2025-08-29
C013108,2025-06-01,Returning,Email Marketing,0.0,0.0,
C013109,2025-08-31,Returning,Referral,0.0,0.0,
C013110,2025-08-23,VIP,Paid Search,0.0,0.0,
C013111,2024-05-22,New,Social Media,1.0,74.83,2023-07-20
C013112,2025-07-23,Returning,Direct,1.0,188.3,2024-01-23
C013113,2025-05-20,VIP,Paid Search,0.0,0.0,
C013114,2024-06-01,New,Email Marketing,2.0,1530.95,2023-09-02
C013115,2023-01-02,New,Organic Search,28.0,34024.73,2025-09-21
C013116,2025-04-09,New,Paid Search,0.0,0.0,
C013117,2024-11-11,Returning,Referral,2.0,393.07,2025-06-08
C013118,2024-12-29,VIP,Paid Search,1.0,1596.04,2023-04-02
C013119,2024-06-26,Returning,Organic Search,1.0,114.66,2025-01-23
C013120,2024-04-10,New,Organic Search,2.0,988.17,2023-06-21
C013121,2025-01-06,Returning,Direct,1.0,193.96,2022-05-23
C013122,2024-09-29,Returning,Direct,2.0,3332.84,2022-06-05
C013123,2025-01-13,Returning,Email Marketing,0.0,0.0,
C013124,2025-05-03,Returning,Social Media,0.0,0.0,
C013125,2025-08-11,Returning,Direct,0.0,0.0,
C013126,2025-07-03,New,Direct,0.0,0.0,
C013127,2025-05-31,Returning,Email Marketing,0.0,0.0,
C013128,2024-05-26,Returning,Direct,0.0,0.0,
C013129,2023-10-02,Returning,Referral,3.0,818.97,2025-09-26
C013130,2023-01-11,VIP,Social Media,22.0,10229.83,2025-08-07
C013131,2024-05-26,Returning,Organic Search,2.0,299.9,2023-12-15
C013132,2025-05-18,Returning,Organic Search,0.0,0.0,
C013133,2025-04-29,New,Organic Search,1.0,158.58,2024-02-17
C013134,2025-08-08,New,Organic Search,0.0,0.0,
C013135,2024-02-09,Returning,Paid Search,2.0,1020.35,2025-03-05
C013136,2024-11-10,Returning,Social Media,0.0,0.0,
C013137,2023-01-02,New,Social Media,24.0,13882.06,2025-08-11
C013138,2024-11-09,New,Referral,1.0,1040.84,2024-03-13
C013139,2025-08-16,VIP,Email Marketing,0.0,0.0,
C013140,2024-04-28,Returning,Email Marketing,2.0,2899.12,2024-01-06
C013141,2023-09-09,New,Social Media,3.0,1726.24,2023-12-24
C013142,2023-01-02,Returning,Email Marketing,27.0,17947.96,2025-08-28
C013143,2025-03-16,Returning,Referral,0.0,0.0,
C013144,2023-02-11,Returning,Paid Search,26.0,17524.18,2025-09-06
C013145,2025-03-09,Returning,Referral,0.0,0.0,
C013146,2025-04-06,VIP,Paid Search,0.0,0.0,
C013147,2024-09-14,Returning,Organic Search,1.0,152.66,2025-03-02
C013148,2024-12-02,New,Social Media,0.0,0.0,
C013149,2025-09-05,VIP,Direct,1.0,429.28,2024-09-12
C013150,2023-01-02,New,Referral,26.0,17286.0,2025-08-23
C013151,2025-09-04,Returning,Email Marketing,0.0,0.0,
C013152,2025-07-19,Returning,Organic Search,0.0,0.0,
C013153,2024-09-02,New,Direct,1.0,133.47,2023-06-26
C013154,2023-05-24,New,Organic Search,10.0,6989.41,2025-09-11
C013155,2025-01-12,Returning,Organic Search,2.0,884.36,2024-09-01
C013156,2025-09-23,New,Paid Search,1.0,405.34,2022-10-26
C013157,2023-12-05,New,Direct,5.0,2528.04,2025-06-08
C013158,2024-09-27,New,Direct,1.0,47.03,2025-04-14
C013159,2024-11-15,Returning,Organic Search,0.0,0.0,
C013160,2024-07-24,Returning,Direct,2.0,599.53,2025-06-24
C013161,2025-06-19,New,Email Marketing,0.0,0.0,
C013162,2023-01-02,Returning,Referral,25.0,19900.34,2025-07-09
C013163,2024-04-13,Returning,Paid Search,1.0,4497.29,2023-08-22
C013164,2025-02-11,Returning,Referral,0.0,0.0,
C013165,2023-12-14,Returning,Email Marketing,4.0,2188.98,2024-07-21
C013166,2023-03-22,VIP,Email Marketing,21.0,17085.43,2025-09-05
C013167,2023-04-22,Returning,Referral,10.0,7570.49,2025-09-08
C013168,2023-11-10,VIP,Organic Search,4.0,1761.46,2024-09-21
C013169,2025-08-06,Returning,Social Media,0.0,0.0,
C013170,2025-09-11,Returning,Paid Search,0.0,0.0,
C013171,2025-07-04,Returning,Email Marketing,0.0,0.0,
C013172,2025-08-29,VIP,Email Marketing,0.0,0.0,
C013173,2025-05-23,Returning,Email Marketing,1.0,1165.64,2022-11-26
C013174,2025-07-10,New,Organic Search,0.0,0.0,
C013175,2024-10-18,Returning,Direct,1.0,221.83,2023-08-24
C013176,2023-02-07,New,Direct,22.0,14571.56,2025-07-31
C013177,2024-12-05,Returning,Email Marketing,0.0,0.0,
C013178,2025-09-02,Returning,Organic Search,0.0,0.0,
C013179,2025-06-11,Returning,Organic Search,0.0,0.0,
C013180,2025-06-08,Returning,Paid Search,0.0,0.0,
C013181,2025-06-29,New,Social Media,1.0,879.04,2022-07-19
C013182,2025-09-23,New,Direct,0.0,0.0,
C013183,2024-08-16,Returning,Direct,0.0,0.0,
C013184,2023-01-02,New,Direct,23.0,18466.15,2025-08-13
C013185,2025-09-26,VIP,Email Marketing,0.0,0.0,
C013186,2024-03-08,New,Email Marketing,3.0,831.02,2024-03-04
C013187,2025-08-16,VIP,Organic Search,0.0,0.0,
C013188,2025-01-07,Returning,Referral,1.0,190.64,2023-06-05
C013189,2025-04-04,Returning,Paid Search,0.0,0.0,
C013190,2025-09-19,New,Paid Search,0.0,0.0,
C013191,2025-08-21,Returning,Referral,0.0,0.0,
C013192,2025-02-07,New,Direct,0.0,0.0,
C013193,2024-09-16,Returning,Paid Search,0.0,0.0,
C013194,2024-03-16,VIP,Social Media,3.0,1288.31,2024-10-09
C013195,2025-07-29,Returning,Social Media,1.0,182.83,2022-06-12
C013196,2023-07-06,Returning,Direct,14.0,12975.0,2025-08-21
C013197,2023-03-11,Returning,Email Marketing,13.0,7796.53,2025-09-09
C013198,2023-11-16,Returning,Direct,4.0,2967.06,2025-07-03
C013199,2025-08-01,New,Direct,0.0,0.0,
C013200,2025-07-12,Returning,Paid Search,0.0,0.0,
C013201,2024-10-09,New,Organic Search,0.0,0.0,
C013202,2023-02-23,Returning,Paid Search,18.0,14538.0,2025-09-05
C013203,2023-01-02,Returning,Direct,25.0,17928.4,2025-09-16
C013204,2025-07-13,Returning,Referral,0.0,0.0,
C013205,2025-08-23,VIP,Referral,0.0,0.0,
C013206,2025-09-28,Returning,Paid Search,1.0,897.03,2025-05-23
C013207,2024-03-31,VIP,Referral,2.0,4499.11,2024-03-21
C013208,2024-12-12,Returning,Direct,1.0,457.35,2025-06-04
C013209,2024-07-01,New,Organic Search,4.0,1276.3,2025-06-07
C013210,2024-12-05,VIP,Referral,0.0,0.0,
C013211,2023-04-06,New,Email Marketing,15.0,11914.51,2025-08-28
C013212,2025-04-08,Returning,Referral,0.0,0.0,
C013213,2024-06-28,New,Social Media,0.0,0.0,
C013214,2025-04-28,Returning,Email Marketing,1.0,109.79,2022-04-07
C013215,2025-03-14,Returning,Direct,2.0,1252.32,2023-10-25
C013216,2024-12-06,Returning,Email Marketing,4.0,1104.95,2024-09-18
C013217,2025-08-22,Returning,Email Marketing,0.0,0.0,
C013218,2023-12-12,VIP,Direct,6.0,11223.75,2024-10-06
C013219,2024-11-13,Returning,Organic Search,1.0,208.34,2022-02-25
C013220,2023-05-05,Returning,Referral,13.0,5350.62,2025-08-16
C013221,2023-01-02,New,Organic Search,23.0,13728.57,2025-09-19
C013222,2025-07-25,VIP,Email Marketing,0.0,0.0,
C013223,2023-06-16,New,Direct,13.0,5264.69,2025-08-08
C013224,2024-06-06,New,Email Marketing,2.0,1478.72,2024-12-07
C013225,2024-11-04,VIP,Email Marketing,0.0,0.0,
C013226,2024-09-23,Returning,Referral,0.0,0.0,
C013227,2024-09-08,New,Social Media,1.0,195.39,2023-12-15
C013228,2025-08-05,VIP,Paid Search,0.0,0.0,
C013229,2025-06-25,Returning,Referral,2.0,1513.24,2023-06-24
C013230,2025-07-05,Returning,Organic Search,0.0,0.0,
C013231,2024-12-14,Returning,Referral,0.0,0.0,
C013232,2024-10-07,Returning,Email Marketing,0.0,0.0,
C013233,2023-09-11,Returning,Direct,7.0,3222.73,2025-08-25
C013234,2025-01-26,VIP,Referral,0.0,0.0,
C013235,2024-05-11,Returning,Paid Search,2.0,590.57,2023-10-30
C013236,2024-12-30,New,Direct,0.0,0.0,
C013237,2025-03-13,Returning,Direct,0.0,0.0,
C013238,2023-05-20,New,Social Media,7.0,3112.24,2025-09-10
C013239,2024-01-28,New,Social Media,3.0,1180.23,2024-10-21
C013240,2023-02-04,Returning,Email Marketing,22.0,13768.68,2025-08-07
C013241,2025-08-03,New,Referral,0.0,0.0,
C013242,2025-07-31,VIP,Social Media,0.0,0.0,
C013243,2025-08-17,New,Email Marketing,1.0,944.93,2025-08-07
C013244,2024-01-13,Returning,Social Media,2.0,217.58,2024-02-26
C013245,2024-07-11,New,Direct,2.0,904.11,2024-11-11
C013246,2025-01-04,VIP,Paid Search,0.0,0.0,
C013247,2025-02-24,New,Email Marketing,2.0,522.83,2025-09-13
C013248,2025-06-08,VIP,Referral,0.0,0.0,
C013249,2023-01-02,New,Email Marketing,28.0,18840.64,2025-08-29
C013250,2025-04-24,Returning,Paid Search,0.0,0.0,
C013251,2025-09-04,New,Social Media,0.0,0.0,
C013252,2024-06-13,New,Referral,1.0,300.53,2022-08-18
C013253,2024-11-09,Returning,Paid Search,0.0,0.0,
C013254,2024-01-17,Returning,Organic Search,4.0,807.29,2024-11-26
C013255,2025-07-11,Returning,Organic Search,0.0,0.0,
C013256,2025-03-22,Returning,Organic Search,0.0,0.0,
C013257,2025-03-25,Returning,Referral,0.0,0.0,
C013258,2024-06-13,Returning,Referral,2.0,4713.8,2023-01-26
C013259,2025-04-28,New,Social Media,0.0,0.0,
C013260,2023-05-06,New,Social Media,19.0,14815.33,2025-08-10
C013261,2024-01-26,Returning,Paid Search,7.0,6293.4,2025-06-14
C013262,2024-06-05,VIP,Referral,4.0,3260.52,2023-10-27
C013263,2025-09-13,New,Referral,0.0,0.0,
C013264,2024-04-08,Returning,Organic Search,2.0,2377.18,2025-01-09
C013265,2024-04-12,Returning,Referral,2.0,445.72,2024-03-06
C013266,2024-09-08,New,Direct,5.0,3655.18,2025-06-15
C013267,2023-02-13,New,Referral,18.0,13990.82,2025-09-12
C013268,2025-04-06,Returning,Organic Search,0.0,0.0,
C013269,2024-11-12,New,Paid Search,2.0,628.0,2023-08-10
C013270,2025-09-03,Returning,Referral,0.0,0.0,
C013271,2024-11-06,Returning,Social Media,1.0,302.04,2024-04-13
C013272,2023-12-14,New,Social Media,3.0,3995.85,2023-10-26
C013273,2025-08-30,VIP,Social Media,0.0,0.0,
C013274,2025-05-19,New,Email Marketing,0.0,0.0,
C013275,2023-07-15,Returning,Referral,14.0,9169.98,2025-02-12
C013276,2025-03-07,VIP,Social Media,0.0,0.0,
C013277,2025-08-09,Returning,Social Media,0.0,0.0,
C013278,2025-05-24,Returning,Direct,0.0,0.0,
C013279,2024-10-01,New,Referral,1.0,184.72,2025-04-10
C013280,2023-01-02,VIP,Referral,23.0,22174.61,2025-09-19
C013281,2024-03-09,Returning,Direct,3.0,1608.23,2025-08-04
C013282,2024-12-27,Returning,Social Media,0.0,0.0,
C013283,2025-08-21,New,Paid Search,0.0,0.0,
C013284,2025-04-01,New,Paid Search,0.0,0.0,
C013285,2025-02-28,New,Referral,0.0,0.0,
C013286,2023-01-16,Returning,Referral,20.0,17479.45,2025-08-03
C013287,2024-07-31,Returning,Paid Search,2.0,2664.2,2022-07-07
C013288,2025-04-13,Returning,Paid Search,0.0,0.0,
C013289,2025-07-21,New,Direct,0.0,0.0,
C013290,2025-06-28,Returning,Direct,0.0,0.0,
C013291,2025-07-28,New,Email Marketing,0.0,0.0,
C013292,2025-05-30,New,Social Media,0.0,0.0,
C013293,2025-05-17,New,Direct,0.0,0.0,
C013294,2025-03-07,New,Direct,1.0,1514.46,2024-10-28
C013295,2025-01-12,New,Direct,0.0,0.0,
C013296,2023-01-02,VIP,Social Media,35.0,21309.12,2025-09-04
C013297,2025-06-10,VIP,Paid Search,1.0,302.39,2023-03-09
C013298,2025-02-03,New,Paid Search,0.0,0.0,
C013299,2024-08-10,New,Direct,0.0,0.0,
C013300,2024-02-05,New,Paid Search,3.0,2551.02,2025-02-17
C013301,2025-05-28,Returning,Direct,0.0,0.0,
C013302,2025-06-12,New,Email Marketing,0.0,0.0,
C013303,2025-01-27,VIP,Organic Search,1.0,231.53,2023-04-28
C013304,2025-04-06,Returning,Paid Search,0.0,0.0,
C013305,2025-09-07,Returning,Social Media,0.0,0.0,
C013306,2024-12-24,Returning,Referral,1.0,1501.82,2024-01-15
C013307,2025-08-25,Returning,Organic Search,0.0,0.0,
C013308,2025-04-07,Returning,Referral,0.0,0.0,
C013309,2025-07-10,VIP,Paid Search,0.0,0.0,
C013310,2024-02-24,Returning,Paid Search,1.0,155.93,2025-08-28
C013311,2025-08-30,Returning,Email Marketing,0.0,0.0,
C013312,2025-01-10,Returning,Referral,1.0,1420.8,2023-07-30
C013313,2024-08-29,Returning,Paid Search,1.0,217.05,2022-03-02
C013314,2024-04-15,Returning,Social Media,1.0,871.53,2022-05-29
C013315,2025-05-21,New,Social Media,0.0,0.0,
C013316,2025-09-24,New,Email Marketing,0.0,0.0,
C013317,2024-12-14,New,Paid Search,1.0,1049.22,2025-02-15
C013318,2025-05-03,Returning,Paid Search,0.0,0.0,
C013319,2025-09-04,Returning,Direct,0.0,0.0,
C013320,2024-10-22,New,Paid Search,0.0,0.0,
C013321,2024-09-28,Returning,Social Media,1.0,1061.63,2025-01-01
C013322,2024-07-07,Returning,Referral,2.0,1691.54,2025-01-27
C013323,2023-08-18,Returning,Direct,5.0,7164.74,2025-02-27
C013324,2023-02-01,VIP,Direct,24.0,11646.9,2025-08-21
C013325,2024-12-20,New,Social Media,2.0,387.92,2023-07-21
C013326,2025-08-02,Returning,Social Media,0.0,0.0,
